Class,no of chars,No of capitalised words,No of words with all caps,Single digits,more than one Digits,single letters,only letters,letters and numbers,single chars,Ratio to upper to lower chars,Ratio of upper to all chars,Ratio of Digits to all chars,Ration of non alphanumeric to all chars,Count of max repeating char,max of character lengths,minimum char diversity
0,28,3,0,0,0,0,3,0,0,0.17647058823529413,0.10714285714285714,0.0,0.2857142857142857,3,8,1.625
0,23,2,0,0,0,0,4,0,0,0.125,0.08695652173913043,0.0,0.21739130434782608,2,7,1.7142857142857144
0,25,1,0,0,0,1,6,0,0,0.05263157894736842,0.04,0.0,0.2,1,6,1.8333333333333335
0,28,3,0,0,0,0,3,0,0,0.17647058823529413,0.10714285714285714,0.0,0.2857142857142857,3,8,1.625
0,28,3,0,0,0,0,3,0,0,0.17647058823529413,0.10714285714285714,0.0,0.2857142857142857,3,8,1.625
0,63,3,0,0,0,0,7,0,0,0.06818181818181818,0.047619047619047616,0.0,0.25396825396825395,2,8,2.875
0,26,1,0,0,0,0,5,0,0,0.05263157894736842,0.038461538461538464,0.0,0.23076923076923078,2,6,2.0
0,63,3,0,0,0,0,7,0,0,0.06818181818181818,0.047619047619047616,0.0,0.25396825396825395,2,8,2.875
0,9,2,1,0,0,0,0,0,0,1.0,0.3333333333333333,0.0,0.3333333333333333,1,5,1.4
0,63,3,0,0,0,0,7,0,0,0.06818181818181818,0.047619047619047616,0.0,0.25396825396825395,2,8,2.875
0,32,3,0,0,0,0,5,0,0,0.16666666666666666,0.125,0.0,0.125,1,9,1.4444444444444444
0,32,3,1,0,0,0,1,0,0,0.21052631578947367,0.125,0.0,0.28125,1,12,1.75
0,28,3,0,0,0,0,3,0,0,0.17647058823529413,0.10714285714285714,0.0,0.2857142857142857,3,8,1.625
0,36,4,1,0,0,0,1,0,0,0.25,0.1388888888888889,0.0,0.3055555555555556,1,12,1.9166666666666665
0,36,4,1,0,0,0,1,0,0,0.25,0.1388888888888889,0.0,0.3055555555555556,1,12,1.9166666666666665
0,28,3,0,0,0,0,3,0,0,0.17647058823529413,0.10714285714285714,0.0,0.2857142857142857,3,8,1.625
0,63,3,0,0,0,0,7,0,0,0.06818181818181818,0.047619047619047616,0.0,0.25396825396825395,2,8,2.875
0,44,7,1,0,0,0,6,0,0,0.32142857142857145,0.20454545454545456,0.0,0.1590909090909091,2,8,1.75
0,14,3,0,0,0,0,3,0,0,0.3333333333333333,0.21428571428571427,0.0,0.14285714285714285,2,4,1.5
0,18,4,0,0,0,0,3,0,0,0.4,0.2222222222222222,0.0,0.2222222222222222,2,4,2.0
0,25,2,2,0,0,0,5,0,0,0.23529411764705882,0.16,0.0,0.16,2,8,1.5
0,29,3,2,0,0,0,5,0,0,0.2777777777777778,0.1724137931034483,0.0,0.20689655172413793,2,8,1.75
0,4,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,4,1.0
0,7,1,0,0,0,0,0,0,0,0.3333333333333333,0.14285714285714285,0.0,0.42857142857142855,3,7,1.0
0,34,2,0,0,0,0,3,0,0,0.07692307692307693,0.058823529411764705,0.0,0.17647058823529413,2,8,1.7142857142857142
0,23,2,1,0,0,0,4,0,0,0.2,0.13043478260869565,0.0,0.21739130434782608,2,7,1.7142857142857144
0,11,2,0,0,0,0,0,0,0,0.5,0.18181818181818182,0.0,0.45454545454545453,3,7,1.2857142857142856
0,26,2,0,0,0,0,4,1,0,0.125,0.07692307692307693,0.038461538461538464,0.2692307692307692,2,7,1.6666666666666667
0,30,1,0,0,0,0,5,0,0,0.047619047619047616,0.03333333333333333,0.0,0.26666666666666666,2,4,2.75
0,29,3,2,0,0,0,5,0,0,0.2777777777777778,0.1724137931034483,0.0,0.20689655172413793,2,8,1.75
0,34,2,0,0,0,0,3,0,0,0.07692307692307693,0.058823529411764705,0.0,0.17647058823529413,2,8,1.7142857142857142
0,29,3,2,0,0,0,5,0,0,0.2777777777777778,0.1724137931034483,0.0,0.20689655172413793,2,8,1.75
0,29,3,2,0,0,0,5,0,0,0.2777777777777778,0.1724137931034483,0.0,0.20689655172413793,2,8,1.75
0,29,3,2,0,0,0,5,0,0,0.2777777777777778,0.1724137931034483,0.0,0.20689655172413793,2,8,1.75
0,29,3,2,0,0,0,5,0,0,0.2777777777777778,0.1724137931034483,0.0,0.20689655172413793,2,8,1.75
0,34,2,0,0,0,0,5,0,0,0.09090909090909091,0.058823529411764705,0.0,0.29411764705882354,2,4,3.25
0,30,3,0,0,0,0,4,1,0,0.17647058823529413,0.1,0.03333333333333333,0.3,2,7,2.0
0,29,3,2,0,0,0,5,0,0,0.2777777777777778,0.1724137931034483,0.0,0.20689655172413793,2,8,1.75
0,11,2,0,0,0,0,0,0,0,0.5,0.18181818181818182,0.0,0.45454545454545453,3,7,1.2857142857142856
0,30,3,1,0,0,0,4,1,0,0.25,0.13333333333333333,0.03333333333333333,0.3,2,7,2.0
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,11,1,0,0,0,0,1,0,0,0.2857142857142857,0.18181818181818182,0.0,0.18181818181818182,1,5,1.2000000000000002
0,25,3,0,0,0,0,0,0,0,0.21428571428571427,0.12,0.0,0.32,3,13,1.4615384615384617
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,36,4,1,0,0,0,1,0,0,0.25,0.1388888888888889,0.0,0.3055555555555556,1,12,1.9166666666666665
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,28,3,0,0,0,0,3,0,0,0.17647058823529413,0.10714285714285714,0.0,0.2857142857142857,3,8,1.625
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,38,5,0,0,0,0,3,0,0,0.22727272727272727,0.13157894736842105,0.0,0.2894736842105263,3,8,1.875
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,40,1,1,0,0,0,5,0,0,0.06896551724137931,0.05,0.0,0.225,2,8,2.0
0,11,2,0,0,0,0,0,0,0,0.5,0.18181818181818182,0.0,0.45454545454545453,3,7,1.2857142857142856
0,11,2,0,0,0,0,0,0,0,0.5,0.18181818181818182,0.0,0.45454545454545453,3,7,1.2857142857142856
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,36,6,0,0,0,0,7,0,0,0.25,0.16666666666666666,0.0,0.16666666666666666,1,5,2.2
0,25,3,0,0,0,0,0,0,0,0.21428571428571427,0.12,0.0,0.32,3,13,1.4615384615384617
0,40,1,1,0,0,0,5,0,0,0.06896551724137931,0.05,0.0,0.225,2,8,2.0
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,40,1,0,0,0,0,5,0,0,0.03333333333333333,0.025,0.0,0.225,2,8,2.0
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,56,3,2,0,0,0,10,0,0,0.20512820512820512,0.14285714285714285,0.0,0.16071428571428573,2,11,1.8181818181818183
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,30,2,0,0,0,0,6,0,0,0.08695652173913043,0.06666666666666667,0.0,0.16666666666666666,2,6,1.8333333333333335
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,13,1,0,0,0,0,1,0,0,0.08333333333333333,0.07692307692307693,0.0,0.0,2,13,1.0
0,13,2,0,0,0,0,1,0,0,0.2222222222222222,0.15384615384615385,0.0,0.15384615384615385,1,6,1.1666666666666665
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,49,7,1,0,0,0,3,1,0,0.34782608695652173,0.16326530612244897,0.02040816326530612,0.3469387755102041,3,8,2.625
0,20,3,0,0,0,0,3,0,0,0.23076923076923078,0.15,0.0,0.2,2,7,1.4285714285714286
0,17,2,0,0,0,0,1,0,0,0.15384615384615385,0.11764705882352941,0.0,0.11764705882352941,2,13,1.1538461538461537
0,36,4,1,0,0,0,1,0,0,0.25,0.1388888888888889,0.0,0.3055555555555556,1,12,1.9166666666666665
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,24,4,0,0,0,0,3,0,0,0.2857142857142857,0.16666666666666666,0.0,0.25,2,7,1.7142857142857144
0,49,7,1,0,0,0,3,1,0,0.34782608695652173,0.16326530612244897,0.02040816326530612,0.3469387755102041,3,8,2.625
0,48,3,0,0,0,0,6,0,0,0.075,0.0625,0.0,0.10416666666666667,1,10,1.5
0,49,7,1,0,0,0,3,1,0,0.34782608695652173,0.16326530612244897,0.02040816326530612,0.3469387755102041,3,8,2.625
0,49,7,0,0,0,0,3,1,0,0.2916666666666667,0.14285714285714285,0.02040816326530612,0.3469387755102041,3,8,2.625
0,49,7,1,0,0,0,3,1,0,0.34782608695652173,0.16326530612244897,0.02040816326530612,0.3469387755102041,3,8,2.625
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,49,7,1,0,0,0,3,1,0,0.34782608695652173,0.16326530612244897,0.02040816326530612,0.3469387755102041,3,8,2.625
0,42,6,1,0,0,0,3,0,0,0.3181818181818182,0.16666666666666666,0.0,0.30952380952380953,3,8,2.125
0,42,6,1,0,0,0,3,0,0,0.3181818181818182,0.16666666666666666,0.0,0.30952380952380953,3,8,2.125
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,42,6,1,0,0,0,3,0,0,0.3181818181818182,0.16666666666666666,0.0,0.30952380952380953,3,8,2.125
0,42,6,1,0,0,0,3,0,0,0.3181818181818182,0.16666666666666666,0.0,0.30952380952380953,3,8,2.125
0,12,3,0,0,0,0,3,0,0,0.42857142857142855,0.25,0.0,0.16666666666666666,1,4,1.5
0,16,4,0,0,0,0,3,0,0,0.5,0.25,0.0,0.25,1,4,2.0
0,8,1,0,0,0,0,1,0,0,0.2,0.125,0.0,0.25,1,4,1.3333333333333333
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,8,1,0,0,0,0,1,0,0,0.2,0.125,0.0,0.25,1,4,1.3333333333333333
0,26,1,0,0,0,0,1,0,0,0.05263157894736842,0.038461538461538464,0.0,0.23076923076923078,1,11,1.5454545454545454
0,8,1,0,0,0,0,1,0,0,0.2,0.125,0.0,0.25,1,4,1.3333333333333333
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,19,2,0,0,0,0,2,0,0,0.125,0.10526315789473684,0.0,0.05263157894736842,2,11,1.0909090909090908
0,30,2,0,0,0,0,1,0,0,0.1,0.06666666666666667,0.0,0.26666666666666666,1,11,1.7272727272727273
0,8,1,0,0,0,0,1,0,0,0.2,0.125,0.0,0.25,1,4,1.3333333333333333
0,30,2,0,0,0,0,1,0,0,0.1,0.06666666666666667,0.0,0.26666666666666666,1,11,1.7272727272727273
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,25,1,0,0,0,0,3,0,0,0.05,0.04,0.0,0.16,2,11,1.3636363636363638
0,30,2,0,0,0,0,1,0,0,0.1,0.06666666666666667,0.0,0.26666666666666666,1,11,1.7272727272727273
0,23,3,0,0,0,0,2,0,0,0.17647058823529413,0.13043478260869565,0.0,0.13043478260869565,2,11,1.2727272727272727
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,23,3,1,0,0,0,2,0,0,0.25,0.17391304347826086,0.0,0.13043478260869565,2,11,1.2727272727272727
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,29,2,0,0,0,0,3,0,0,0.09523809523809523,0.06896551724137931,0.0,0.20689655172413793,2,11,1.5454545454545454
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,45,6,0,0,0,0,3,1,0,0.2608695652173913,0.13333333333333333,0.022222222222222223,0.3333333333333333,3,8,2.375
0,49,7,0,0,0,0,3,1,0,0.2916666666666667,0.14285714285714285,0.02040816326530612,0.3469387755102041,3,8,2.625
0,55,8,3,0,0,0,4,0,0,0.6666666666666666,0.2909090909090909,0.0,0.2727272727272727,1,9,2.4444444444444446
0,47,1,0,0,0,1,7,0,1,0.02631578947368421,0.02127659574468085,0.0,0.1702127659574468,2,8,2.0
0,49,7,0,0,0,0,3,1,0,0.2916666666666667,0.14285714285714285,0.02040816326530612,0.3469387755102041,3,8,2.625
0,51,2,0,0,0,1,7,0,1,0.05128205128205128,0.0392156862745098,0.0,0.19607843137254902,2,8,2.25
0,49,7,0,0,0,0,3,1,0,0.2916666666666667,0.14285714285714285,0.02040816326530612,0.3469387755102041,3,8,2.625
0,16,4,1,0,0,0,3,0,0,0.7142857142857143,0.3125,0.0,0.25,1,4,2.0
0,23,3,1,0,0,0,2,0,0,0.25,0.17391304347826086,0.0,0.13043478260869565,2,11,1.2727272727272727
0,16,4,0,0,0,0,3,0,0,0.5,0.25,0.0,0.25,1,4,2.0
0,16,4,0,0,0,0,3,0,0,0.5,0.25,0.0,0.25,1,4,2.0
0,23,3,1,0,0,0,2,0,0,0.25,0.17391304347826086,0.0,0.13043478260869565,2,11,1.2727272727272727
0,23,3,0,0,0,0,2,0,0,0.17647058823529413,0.13043478260869565,0.0,0.13043478260869565,2,11,1.2727272727272727
0,23,3,0,0,0,0,2,0,0,0.17647058823529413,0.13043478260869565,0.0,0.13043478260869565,2,11,1.2727272727272727
0,23,3,0,0,0,0,2,0,0,0.17647058823529413,0.13043478260869565,0.0,0.13043478260869565,2,11,1.2727272727272727
0,23,3,0,0,0,0,2,0,0,0.17647058823529413,0.13043478260869565,0.0,0.13043478260869565,2,11,1.2727272727272727
0,42,3,0,0,0,0,1,0,0,0.2692307692307692,0.16666666666666666,0.0,0.21428571428571427,2,14,1.4285714285714286
0,16,4,0,0,0,0,3,0,0,0.5,0.25,0.0,0.25,1,4,2.0
0,23,3,1,0,0,0,2,0,0,0.25,0.17391304347826086,0.0,0.13043478260869565,2,11,1.2727272727272727
0,42,6,0,0,0,0,3,0,0,0.2608695652173913,0.14285714285714285,0.0,0.30952380952380953,3,8,2.125
0,23,3,0,0,0,0,2,0,0,0.17647058823529413,0.13043478260869565,0.0,0.13043478260869565,2,11,1.2727272727272727
0,23,3,0,0,0,0,2,0,0,0.17647058823529413,0.13043478260869565,0.0,0.13043478260869565,2,11,1.2727272727272727
0,24,4,0,0,0,0,2,0,0,0.26666666666666666,0.16666666666666666,0.0,0.20833333333333334,1,7,1.6666666666666665
0,65,10,0,0,0,0,6,0,0,0.3,0.18461538461538463,0.0,0.2,2,11,2.090909090909091
0,82,7,0,0,0,0,9,0,0,0.1346153846153846,0.08536585365853659,0.0,0.2804878048780488,4,11,3.090909090909091
0,23,3,1,0,0,0,2,0,0,0.25,0.17391304347826086,0.0,0.13043478260869565,2,11,1.2727272727272727
0,47,6,0,0,0,0,6,0,1,0.21212121212121213,0.14893617021276595,0.0,0.14893617021276595,2,9,1.7777777777777777
0,65,2,0,0,0,1,7,1,1,0.06382978723404255,0.046153846153846156,0.015384615384615385,0.2153846153846154,3,15,1.8666666666666667
0,69,3,0,0,0,1,7,1,1,0.08333333333333333,0.057971014492753624,0.014492753623188406,0.2318840579710145,3,15,2.0
0,12,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.08333333333333333,1,7,1.1428571428571428
0,16,1,0,0,0,0,2,0,0,0.08333333333333333,0.0625,0.0,0.1875,1,7,1.4285714285714286
0,8,2,0,0,0,0,1,0,0,0.5,0.25,0.0,0.25,1,4,1.3333333333333333
0,69,3,1,0,0,1,7,1,1,0.10638297872340426,0.07246376811594203,0.014492753623188406,0.2318840579710145,3,15,2.0
0,47,4,0,0,1,0,6,0,0,0.12121212121212122,0.0851063829787234,0.0425531914893617,0.1702127659574468,2,8,1.875
0,17,3,1,0,0,1,3,0,0,0.25,0.17647058823529413,0.0,0.11764705882352941,1,8,1.25
0,49,2,1,0,0,0,11,0,0,0.11428571428571428,0.08163265306122448,0.0,0.20408163265306123,2,7,2.428571428571429
0,16,1,0,0,0,0,2,0,0,0.08333333333333333,0.0625,0.0,0.1875,1,7,1.4285714285714286
0,51,5,1,0,1,0,6,0,0,0.18181818181818182,0.11764705882352941,0.0392156862745098,0.19607843137254902,2,8,2.125
0,46,2,0,0,0,0,4,0,1,0.0625,0.043478260869565216,0.06521739130434782,0.1956521739130435,2,9,1.8888888888888888
0,11,1,0,0,0,0,1,0,0,0.2222222222222222,0.18181818181818182,0.0,0.0,1,11,1.0
0,31,1,0,0,0,0,5,0,0,0.045454545454545456,0.03225806451612903,0.0,0.25806451612903225,3,10,1.5
0,18,1,0,0,0,0,4,0,0,0.07142857142857142,0.05555555555555555,0.0,0.16666666666666666,1,4,1.75
0,22,2,1,0,0,0,4,0,0,0.21428571428571427,0.13636363636363635,0.0,0.22727272727272727,1,4,2.25
0,22,2,1,0,0,0,4,0,0,0.21428571428571427,0.13636363636363635,0.0,0.22727272727272727,1,4,2.25
0,43,1,0,0,0,0,7,0,0,0.027777777777777776,0.023255813953488372,0.0,0.13953488372093023,1,10,1.6
0,65,3,1,0,0,0,6,0,1,0.10204081632653061,0.07692307692307693,0.0,0.16923076923076924,1,14,1.7857142857142856
0,30,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.2,1,9,1.6666666666666665
0,34,1,0,0,0,0,3,0,0,0.04,0.029411764705882353,0.0,0.23529411764705882,1,9,1.8888888888888888
0,34,1,0,0,0,0,3,0,0,0.04,0.029411764705882353,0.0,0.23529411764705882,1,9,1.8888888888888888
0,34,1,0,0,0,0,3,0,0,0.04,0.029411764705882353,0.0,0.23529411764705882,1,9,1.8888888888888888
0,34,1,0,0,0,0,3,0,0,0.04,0.029411764705882353,0.0,0.23529411764705882,1,9,1.8888888888888888
0,34,1,0,0,0,0,3,0,0,0.04,0.029411764705882353,0.0,0.23529411764705882,1,9,1.8888888888888888
0,34,1,1,0,0,0,3,0,0,0.08333333333333333,0.058823529411764705,0.0,0.23529411764705882,1,9,1.8888888888888888
0,50,3,0,0,0,0,4,0,1,0.09090909090909091,0.06,0.06,0.22,2,9,2.111111111111111
0,22,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.09090909090909091,1,9,1.2222222222222223
0,34,1,0,0,0,0,3,0,0,0.04,0.029411764705882353,0.0,0.23529411764705882,1,9,1.8888888888888888
0,16,4,0,0,0,0,3,0,0,0.5,0.25,0.0,0.25,1,4,2.0
0,13,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,13,1.0
0,28,3,0,0,0,0,6,0,0,0.15,0.10714285714285714,0.0,0.17857142857142858,1,9,1.5555555555555556
0,32,4,1,0,0,0,6,0,0,0.25,0.15625,0.0,0.21875,1,9,1.7777777777777777
0,51,5,0,0,1,0,6,0,0,0.14705882352941177,0.09803921568627451,0.0392156862745098,0.19607843137254902,2,8,2.125
0,32,4,1,0,0,0,6,0,0,0.25,0.15625,0.0,0.21875,1,9,1.7777777777777777
0,16,1,0,0,0,0,2,0,0,0.08333333333333333,0.0625,0.0,0.1875,1,7,1.4285714285714286
0,17,1,1,0,0,0,1,0,0,0.15384615384615385,0.11764705882352941,0.0,0.11764705882352941,1,13,1.1538461538461537
0,32,4,1,0,0,0,6,0,0,0.25,0.15625,0.0,0.21875,1,9,1.7777777777777777
0,32,4,0,0,0,0,6,0,0,0.19047619047619047,0.125,0.0,0.21875,1,9,1.7777777777777777
0,32,4,1,0,0,0,6,0,0,0.25,0.15625,0.0,0.21875,1,9,1.7777777777777777
0,24,3,0,0,0,0,3,0,0,0.1875,0.125,0.0,0.20833333333333334,2,9,1.3333333333333335
0,16,1,0,0,0,0,2,0,0,0.08333333333333333,0.0625,0.0,0.1875,1,7,1.4285714285714286
0,17,1,0,0,0,0,1,0,0,0.07142857142857142,0.058823529411764705,0.0,0.11764705882352941,1,13,1.1538461538461537
0,16,2,1,0,0,0,1,0,0,0.5714285714285714,0.25,0.0,0.3125,1,8,1.375
0,12,2,0,0,0,0,2,0,0,0.2222222222222222,0.16666666666666666,0.0,0.08333333333333333,2,7,1.1428571428571428
0,32,4,0,0,0,0,6,0,0,0.19047619047619047,0.125,0.0,0.21875,1,9,1.7777777777777777
0,32,4,0,0,0,0,6,0,0,0.19047619047619047,0.125,0.0,0.21875,1,9,1.7777777777777777
0,51,5,0,0,1,0,6,0,0,0.14705882352941177,0.09803921568627451,0.0392156862745098,0.19607843137254902,2,8,2.125
0,32,4,0,0,0,0,6,0,0,0.19047619047619047,0.125,0.0,0.21875,1,9,1.7777777777777777
0,21,2,1,0,0,1,3,0,0,0.25,0.14285714285714285,0.0,0.2857142857142857,2,5,2.0
0,51,5,0,0,1,0,6,0,0,0.14705882352941177,0.09803921568627451,0.0392156862745098,0.19607843137254902,2,8,2.125
0,32,4,0,0,0,0,6,0,0,0.19047619047619047,0.125,0.0,0.21875,1,9,1.7777777777777777
0,32,4,0,0,0,0,6,0,0,0.19047619047619047,0.125,0.0,0.21875,1,9,1.7777777777777777
0,51,5,0,0,1,0,6,0,0,0.14705882352941177,0.09803921568627451,0.0392156862745098,0.19607843137254902,2,8,2.125
0,32,4,0,0,0,0,6,0,0,0.19047619047619047,0.125,0.0,0.21875,1,9,1.7777777777777777
0,16,4,0,0,0,0,3,0,0,0.5,0.25,0.0,0.25,1,4,2.0
0,32,4,1,0,0,0,6,0,0,0.25,0.15625,0.0,0.21875,1,9,1.7777777777777777
0,32,4,1,0,0,0,6,0,0,0.25,0.15625,0.0,0.21875,1,9,1.7777777777777777
0,32,4,0,0,0,0,6,0,0,0.19047619047619047,0.125,0.0,0.21875,1,9,1.7777777777777777
0,32,4,0,0,0,0,6,0,0,0.19047619047619047,0.125,0.0,0.21875,1,9,1.7777777777777777
0,16,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0625,2,10,1.1
0,16,1,0,0,0,0,2,0,0,0.08333333333333333,0.0625,0.0,0.1875,1,7,1.4285714285714286
0,49,6,1,0,0,0,6,0,0,0.3076923076923077,0.16326530612244897,0.08163265306122448,0.22448979591836735,2,7,2.571428571428571
0,20,1,0,0,0,0,2,0,0,0.0625,0.05,0.0,0.15,2,10,1.3
0,80,8,0,0,1,0,9,0,0,0.1509433962264151,0.1,0.025,0.2125,4,9,2.888888888888889
0,16,2,1,0,0,0,1,0,0,0.5714285714285714,0.25,0.0,0.3125,1,8,1.375
0,44,2,0,0,0,1,6,0,0,0.15384615384615385,0.09090909090909091,0.0,0.3181818181818182,3,9,2.5555555555555554
0,20,1,0,0,0,0,2,0,0,0.0625,0.05,0.0,0.15,2,10,1.3
0,51,5,0,0,1,0,6,0,0,0.14705882352941177,0.09803921568627451,0.0392156862745098,0.19607843137254902,2,8,2.125
0,20,1,0,0,0,0,2,0,0,0.0625,0.05,0.0,0.15,2,10,1.3
0,20,1,0,0,0,0,2,0,0,0.0625,0.05,0.0,0.15,2,10,1.3
0,44,2,0,0,0,1,6,0,0,0.15384615384615385,0.09090909090909091,0.0,0.3181818181818182,3,9,2.5555555555555554
0,44,2,0,0,0,1,6,0,0,0.15384615384615385,0.09090909090909091,0.0,0.3181818181818182,3,9,2.5555555555555554
0,28,4,0,0,0,0,3,0,0,0.2,0.14285714285714285,0.0,0.14285714285714285,2,9,1.4444444444444444
0,44,2,0,0,0,1,6,0,0,0.15384615384615385,0.09090909090909091,0.0,0.3181818181818182,3,9,2.5555555555555554
0,44,2,0,0,0,1,6,0,0,0.15384615384615385,0.09090909090909091,0.0,0.3181818181818182,3,9,2.5555555555555554
0,20,1,0,0,0,0,2,0,0,0.0625,0.05,0.0,0.15,2,10,1.3
0,44,2,0,0,0,1,6,0,0,0.15384615384615385,0.09090909090909091,0.0,0.3181818181818182,3,9,2.5555555555555554
0,44,2,0,0,0,1,6,0,0,0.15384615384615385,0.09090909090909091,0.0,0.3181818181818182,3,9,2.5555555555555554
0,58,9,1,0,0,0,11,0,0,0.2631578947368421,0.1724137931034483,0.0,0.1724137931034483,2,8,2.25
0,62,10,1,0,0,0,11,0,0,0.28205128205128205,0.1774193548387097,0.0,0.1935483870967742,2,8,2.5
0,62,10,1,0,0,0,11,0,0,0.28205128205128205,0.1774193548387097,0.0,0.1935483870967742,2,8,2.5
0,62,10,2,0,0,0,11,0,0,0.3157894736842105,0.1935483870967742,0.0,0.1935483870967742,2,8,2.5
0,20,1,0,0,0,0,2,0,0,0.0625,0.05,0.0,0.15,2,10,1.3
0,62,10,2,0,0,0,11,0,0,0.3157894736842105,0.1935483870967742,0.0,0.1935483870967742,2,8,2.5
0,65,10,1,0,0,0,11,1,0,0.28205128205128205,0.16923076923076924,0.015384615384615385,0.2153846153846154,2,8,2.75
0,44,2,0,0,0,1,6,0,0,0.15384615384615385,0.09090909090909091,0.0,0.3181818181818182,3,9,2.5555555555555554
0,44,2,0,0,0,1,6,0,0,0.15384615384615385,0.09090909090909091,0.0,0.3181818181818182,3,9,2.5555555555555554
